file_name,file_path,sample_rate,duration,rms_4s,rms_5s,energy_ratio_4s_to_5s,peak_4s,peak_5s,global_peak,peak_ratio_4s_to_global,classification
cycle_003155_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003155_NORMAL.wav,44100,8.0,1.4682177312000822e-05,0.003351491793247232,0.004380788680904209,6.103515625e-05,0.028289794921875,0.028289794921875,0.002157497303128371,保留
cycle_003157_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003157_NORMAL.wav,44100,8.0,2.5649400723975274e-05,0.003622550183573736,0.007080481821972029,0.00018310546875,0.02679443359375,0.02679443359375,0.00683371298405467,保留
cycle_003159_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003159_NORMAL.wav,44100,8.0,1.4707327273217256e-05,0.0032566629498077815,0.004516072894213793,6.103515625e-05,0.02130126953125,0.02130126953125,0.0028653295128939827,保留
cycle_003160_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003160_NORMAL.wav,44100,8.0,1.5090043916926515e-05,0.003405570624450992,0.004430988395479,6.103515625e-05,0.0218505859375,0.0218505859375,0.002793296089385475,保留
cycle_003163_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003163_NORMAL.wav,44100,8.0,1.4818192585784466e-05,0.003217119755234417,0.004606043204227792,6.103515625e-05,0.019989013671875,0.019989013671875,0.0030534351145038168,保留
cycle_003166_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003166_NORMAL.wav,44100,8.0,1.4786091517085467e-05,0.0033092892253290926,0.004468056585660041,6.103515625e-05,0.021728515625,0.021728515625,0.0028089887640449437,保留
cycle_003168_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003168_NORMAL.wav,44100,8.0,1.5110148250578413e-05,0.0030190186179161905,0.005004986773154732,6.103515625e-05,0.0235595703125,0.0235595703125,0.0025906735751295338,保留
cycle_003178_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003178_NORMAL.wav,44100,8.0,1.4600140742282047e-05,0.0031719455979248583,0.004602897588102933,6.103515625e-05,0.023529052734375,0.023529052734375,0.0025940337224383916,保留
cycle_003180_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003180_NORMAL.wav,44100,8.0,1.4607371219754996e-05,0.0031907845739315706,0.004577987288485702,6.103515625e-05,0.022979736328125,0.022979736328125,0.0026560424966799467,保留
cycle_003181_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003181_NORMAL.wav,44100,8.0,1.4638962568342647e-05,0.003120414123430863,0.004691352490177573,6.103515625e-05,0.02716064453125,0.02716064453125,0.0022471910112359553,保留
cycle_003183_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003183_NORMAL.wav,44100,8.0,1.4599236680809166e-05,0.0030825811223912586,0.004736042978646435,6.103515625e-05,0.020751953125,0.020751953125,0.0029411764705882353,保留
cycle_003184_NORMAL.wav,C:\Users\Z0343409\OneDrive - ZF Friedrichshafen AG\Desktop\实验音频\cangku\realtime_wav\normal\cycle_003184_NORMAL.wav,44100,8.0,1.468667153516525e-05,0.0032827122037536734,0.004473944294712014,6.103515625e-05,0.02349853515625,0.02349853515625,0.0025974025974025974,保留
